"annee","departement","region","filiere","agriculture","industrie","tertiaire","residentiel","inconnu","totale","habitant_region","habitant_departement"
2018,"Drome","Auvergne-Rhone-Alpes","Gaz",13592.85566,1299267.10566,679556.97667,809766.21245,460.14071,2802643.29115,7994459,514732
2018,"Essonne","Ile-de-France","Electricite",13241.8466594486,954140.08284362,3299146.66326723,2535411.94100064,161189.181362805,6963129.71513374,12213447,1296641
2018,"Essonne","Ile-de-France","Gaz",5333.29945,1511068.81172,2112762.87476,3854383.59142,2005.60601,7485554.18336,12213447,1296641
2018,"Eure","Normandie","Electricite",45929.757705849,1262101.03170445,1052381.99996096,1672431.98222676,63875.9953045166,4096720.76690254,3327477,599962
2018,"Eure","Normandie","Gaz",5644.42471,1903293.668203,607218.45374,1003090.84779,251.24215,3519498.636593,3327477,599962
2018,"Eure-et-Loir","Centre-Val de Loire","Gaz",1642.53157,970029.50069,584334.29113,916716.78156,31641.36871,2504364.47366,2572853,431997
2018,"Eure-et-Loir","Centre-Val de Loire","Electricite",118865.552654711,542469.846082331,822229.333440173,1277539.6671303,173160.875965734,2934265.27527325,2572853,431997
2018,"Finistere","Bretagne","Electricite",393358.021878975,1171511.17752098,1595976.87536867,2400476.66782839,118505.845491537,5679828.58808855,3335414,911735
2018,"Finistere","Bretagne","Gaz",446842.43253,1449987.212901,1905847.01827,1298256.52747,646.05249,5101579.243661,3335414,911735
2018,"Gard","Occitanie","Electricite",48591.4447666267,1523864.59941781,1279786.47455017,2199881.28148901,75129.5560675455,5127253.35629116,5885496,745458
2018,"Gard","Occitanie","Gaz",16944.87636,1194774.505226,497622.88432,1043570.26875,319.36994,2753231.904596,5885496,745458
2018,"Gers","Occitanie","Gaz",6879.75376,59478.21107,155983.294148,177705.54095,84.58812,400131.388048,5885496,191283
2018,"Gers","Occitanie","Electricite",101091.115797196,145529.886685476,297793.608031269,584386.708578013,37105.6367537474,1165906.9558457,5885496,191283
2018,"Gironde","Nouvelle-Aquitaine","Electricite",210830.655391095,1546718.65953156,3134865.00048653,4297600.67445141,252318.664616252,9442333.65447684,5979778,1601845
2018,"Gironde","Nouvelle-Aquitaine","Gaz",39836.50688,2177489.968725,1739549.424086,3510752.50343,2824.73093,7470453.134051,5979778,1601845
2018,"Haut-Rhin","Grand Est","Gaz",15132.00196,11314575.08107,1266017.372266,2119087.97186,108590.55937,14823402.986526,5550389,764981
2018,"Haut-Rhin","Grand Est","Electricite",56926.302276913,2466344.71163377,1296704.57161198,1691054.40401882,191266.317312043,5702296.30685353,5550389,764981
2018,"Haute-Corse","Corse","Electricite",11681.304,56575.533,357114.357,540308.703,40538.561,1006218.458,338554,180701
2018,"Haute-Garonne","Occitanie","Electricite",33472.2727167012,1256722.24164963,2815512.53291945,3359438.48666546,188974.667617584,7654120.20156882,5885496,1380672
2018,"Haute-Garonne","Occitanie","Gaz",3456.78247,1514409.146956,1311234.476183,2811475.68182,1224.911,5641800.998429,5885496,1380672
2018,"Haute-Loire","Auvergne-Rhone-Alpes","Electricite",48160.4900142186,635875.218208087,313381.935591773,559956.866834441,45770.123423531,1603144.63407205,7994459,227552
2018,"Haute-Loire","Auvergne-Rhone-Alpes","Gaz",849.06775,433528.090757,205773.84063,344664.32783,82.45501,984897.781977,7994459,227552
2018,"Haute-Marne","Grand Est","Gaz",8610.11503,391325.23438,231932.86564,333834.89097,118.00148,965821.1075,5550389,174069
2018,"Haute-Marne","Grand Est","Electricite",20750.9439874252,585166.993679378,332846.36552393,427864.653778857,22333.1825275546,1388962.13949714,5550389,174069
2018,"Haute-Saone","Bourgogne-Franche-Comte","Gaz",282.03711,343250.6818,245401.66042,278995.56243,86.10357,868016.04533,2807807,236018
2018,"Haute-Saone","Bourgogne-Franche-Comte","Electricite",18727.7963375765,414315.498342712,366736.742495608,587552.599782537,87974.4991538849,1475307.13611232,2807807,236018
2018,"Haute-Savoie","Auvergne-Rhone-Alpes","Gaz",10278.14476,1114471.16017,919988.56133,1236911.15972,688.91275,3282337.93873,7994459,816699
2018,"Haute-Savoie","Auvergne-Rhone-Alpes","Electricite",42084.1425493076,1388756.80366074,1806044.55941411,2315597.89815524,88180.6716250192,5640664.07540442,7994459,816699
2018,"Haute-Vienne","Nouvelle-Aquitaine","Electricite",18239.7261169148,463874.238123518,653400.580195184,911528.268665105,23788.262812409,2070831.07591313,5979778,373199
2018,"Haute-Vienne","Nouvelle-Aquitaine","Gaz",3060.35887,1272494.245067,366630.17274,814420.68469,301.1636,2456906.624967,5979778,373199
2018,"Hautes-Alpes","Provence-Alpes-Cote d'Azur","Gaz",73.44966,32580.12029,72731.66189,104951.5824,61.04746,210397.8617,5052832,140698
2018,"Hautes-Alpes","Provence-Alpes-Cote d'Azur","Electricite",10843.8932138736,51398.2214562275,448179.908701655,494065.411917468,58924.4678950397,1063411.90318426,5052832,140698
2018,"Hautes-Pyrenees","Occitanie","Gaz",4965.04528,632942.902151,313757.522064,581475.17089,100.98561,1533241.625995,5885496,229191
2018,"Hautes-Pyrenees","Occitanie","Electricite",26415.8891966383,316408.27708389,543579.398415624,642113.508111305,25212.6305415686,1553729.70334903,5885496,229191
2018,"Hauts-de-Seine","Ile-de-France","Electricite",545.250277577449,938252.220778381,4828118.22498729,2675934.25059709,241396.362206174,8684246.30884652,12213447,1619120
2018,"Hauts-de-Seine","Ile-de-France","Gaz",1163.31738,1821527.37791,2519216.11307,4701039.37246,2710.78366,9045656.96448,12213447,1619120
2018,"Herault","Occitanie","Gaz",9942.84179,622940.62757,783924.16914,1630752.60657,724.94921,3048285.19428,5885496,1159220
2018,"Herault","Occitanie","Electricite",82510.7000320219,433011.661689508,2490320.49782106,3245523.71456686,106785.999416641,6358152.57352609,5885496,1159220
2018,"Ille-et-Vilaine","Bretagne","Gaz",193731.46147,1633114.63726,1516700.53631,1886817.97626,8608.91528,5238973.52658,3335414,1069228
2018,"Ille-et-Vilaine","Bretagne","Electricite",233616.291188035,1592378.46619746,2012026.37025833,2437413.39719333,127692.087464696,6403126.61230185,3335414,1069228
2018,"Indre","Centre-Val de Loire","Electricite",39561.9142848098,422442.99426794,456383.107365459,629032.245231361,26887.1917751837,1574307.45292475,2572853,220595
2018,"Indre","Centre-Val de Loire","Gaz",237.37482,643284.434528,200042.311707,419727.40938,86.13142,1263377.661855,2572853,220595
2018,"Indre-et-Loire","Centre-Val de Loire","Electricite",121660.0069685,615281.725037784,1213310.87584639,1604488.37041937,86084.310368463,3640825.28864051,2572853,607760
2018,"Indre-et-Loire","Centre-Val de Loire","Gaz",167568.84583,1367114.243862,662383.226563,1202913.88618,391.14877,3400371.351205,2572853,607760
2018,"Isere","Auvergne-Rhone-Alpes","Electricite",49509.4426414997,4320897.79835127,3065920.7783786,3106853.47083553,91655.3658239036,10634836.8560308,7994459,1263563
2018,"Isere","Auvergne-Rhone-Alpes","Gaz",4657.54824,3886142.60915,2182629.64258,1554351.31724,580.38875,7628361.50596,7994459,1263563
2018,"Jura","Bourgogne-Franche-Comte","Electricite",37031.8203957862,1495769.35704177,421530.589012221,641809.414469559,43601.47420415,2639742.65512348,2807807,259746
2018,"Jura","Bourgogne-Franche-Comte","Gaz",2507.23573,2220235.965226,536710.26705,428367.86608,46.48149,3187867.815576,2807807,259746
2018,"Landes","Nouvelle-Aquitaine","Electricite",162557.948304919,1236553.69877267,935782.941802889,1352259.68583302,99822.8103003637,3786977.08501386,5979778,410355
2018,"Landes","Nouvelle-Aquitaine","Gaz",4803.86166,788439.341866,399934.086165,478025.77359,370.95984,1671574.023121,5979778,410355
2018,"Loir-et-Cher","Centre-Val de Loire","Electricite",81852.9425006588,624580.039053743,586900.044608404,964739.504129438,45738.9397953655,2303811.47008761,2572853,330248
2018,"Loir-et-Cher","Centre-Val de Loire","Gaz",6102.79126,845777.681118,340386.918613,648035.43281,260.82225,1840563.646051,2572853,330248
2018,"Loire","Auvergne-Rhone-Alpes","Gaz",4533.24621,2479641.625786,1118884.36007,1868293.13324,738.25003,5472090.615336,7994459,763441
2018,"Loire","Auvergne-Rhone-Alpes","Electricite",47467.5456354698,1431753.31794429,1188047.39126668,1544320.71183184,91861.5433249623,4303450.51000324,7994459,763441
2018,"Loire-Atlantique","Pays de la Loire","Gaz",258630.94801,5455229.775779,2213662.061025,2918456.14893,1421.28137,10847400.215114,3781423,1412502
2018,"Loire-Atlantique","Pays de la Loire","Electricite",160894.564212706,2200932.29961881,2532895.84518049,3384633.62150053,211296.499472491,8490652.82998502,3781423,1412502
2018,"Loiret","Centre-Val de Loire","Electricite",137306.411937602,1301966.39455914,1431123.43648597,1801558.73348265,154444.801819444,4826399.77828481,2572853,678845
2018,"Loiret","Centre-Val de Loire","Gaz",113645.17092,3290489.983372,900998.50429,1567443.24925,573.10237,5873150.010202,2572853,678845
2018,"Lot","Occitanie","Electricite",31434.6089025501,224484.064197418,285659.821447453,559186.803046366,17959.0737390876,1118724.37133287,5885496,173929
2018,"Lot","Occitanie","Gaz",50.24157,29497.73902,71676.82856,127046.37448,58.88317,228330.0668,5885496,173929
2018,"Lot-et-Garonne","Nouvelle-Aquitaine","Electricite",98671.6989147858,393473.149490368,623508.055294364,957565.048078355,62682.6865152676,2135900.63829314,5979778,331970
2018,"Lot-et-Garonne","Nouvelle-Aquitaine","Gaz",94358.03246,513228.65111,467609.5693094,507000.19453,225.69997,1582422.1473794,5979778,331970
2018,"Lozere","Occitanie","Electricite",17404.5195057243,107692.024809011,148245.737622336,196055.482088186,7784.92970453522,477182.693729793,5885496,76520
2018,"Maine-et-Loire","Pays de la Loire","Electricite",255054.419146838,1201437.76066558,1338114.62236342,1966961.11427872,127720.170721197,4889288.08717575,3781423,815883
2018,"Maine-et-Loire","Pays de la Loire","Gaz",81521.9462,1223979.76157,736402.062788,1295162.48841,278.55699,3337344.815958,3781423,815883
2018,"Manche","Normandie","Gaz",2296.25061,930527.27035,480090.54308,608952.17842,796.45319,2022662.69565,3327477,495983
2018,"Manche","Normandie","Electricite",172151.579364895,1126806.31619893,792911.614232835,1519161.92340205,43459.2877697907,3654490.7209685,3327477,495983
2018,"Marne","Grand Est","Gaz",15862.47146,4584246.490208,1050701.404578,1429699.92013,592.69846,7081102.984836,5550389,567462
2018,"Marne","Grand Est","Electricite",97528.1329321263,1537967.61419573,1226405.0707668,1342158.45039619,85766.4978115436,4289825.76610239,5550389,567462
2018,"Mayenne","Pays de la Loire","Gaz",6858.27732,805599.30474,270106.85473,406935.7477,155.40295,1489655.58744,3781423,307084
2018,"Mayenne","Pays de la Loire","Electricite",148802.558228837,928204.852671646,468625.72891316,799787.045161662,40708.4438995851,2386128.62887489,3781423,307084
2018,"Meurthe-et-Moselle","Grand Est","Gaz",6554.81421,9387634.42406,986006.24309,2752742.55819,1019.69405,13133957.7336,5550389,733469
2018,"Meurthe-et-Moselle","Grand Est","Electricite",31221.18522128,1976078.21167526,1426176.74443354,1623050.12073678,62569.2404568429,5119095.50252371,5550389,733469
2018,"Meuse","Grand Est","Electricite",40033.2210351841,457735.083171844,390315.047927686,469407.791090035,29815.2008073946,1387306.34403214,5550389,185355
2018,"Meuse","Grand Est","Gaz",58818.85766,1191514.569956,311893.00413,398355.73102,106.33726,1960688.500026,5550389,185355
2018,"Morbihan","Bretagne","Electricite",232370.316870719,1250962.38847597,1292205.17603699,2114863.27393663,97594.3428819358,4987995.49820224,3335414,754867
2018,"Morbihan","Bretagne","Gaz",10560.02873,1206779.17959,709222.27494,1139351.59726,369.89346,3066282.97398,3335414,754867
2018,"Moselle","Grand Est","Gaz",15421.25029,10093457.15616,1725184.20192,4089918.33736,5162.50888,15929143.45461,5550389,1043524
2018,"Moselle","Grand Est","Electricite",68282.5319103538,3208598.67457501,1507869.61074744,2407151.83253478,211276.116673216,7403178.7664408,5550389,1043524
2018,"Nievre","Bourgogne-Franche-Comte","Gaz",1140.2469,409503.557,259641.23007,427778.36703,163.32854,1098226.72954,2807807,205828
2018,"Nievre","Bourgogne-Franche-Comte","Electricite",29564.649890044,355849.122839417,323830.354763384,609919.66204235,43088.5394959223,1362252.32903112,2807807,205828
2018,"Nord","Hauts-de-France","Gaz",40907.2946,24919035.7209,3717560.42937,9358639.25019,4295.11988,38040437.81494,6004108,2606234
2018,"Nord","Hauts-de-France","Electricite",171011.777384816,11175894.1109082,4716269.48646287,5026934.49159744,349303.499637992,21439413.3659913,6004108,2606234
2018,"Oise","Hauts-de-France","Gaz",3835.86003,3648295.205722,940344.21168,1820457.05422,717.90327,6413650.234922,6004108,827153
2018,"Oise","Hauts-de-France","Electricite",41716.8660406521,1760152.98889123,1461180.5598404,2072233.14928117,87805.2172317306,5423088.78128518,6004108,827153
2018,"Orne","Normandie","Electricite",82023.6267874742,671318.09294769,423050.75116732,795460.183270639,29938.9650461035,2001791.61921923,3327477,281593
2018,"Orne","Normandie","Gaz",1695.74929,775205.95078,452039.9956,338590.61707,446.22417,1567978.53691,3327477,281593
2018,"Paris","Ile-de-France","Electricite",3389.05838931774,553935.9867417,9082204.45670849,4138207.59534893,334423.646438904,14112160.7436273,12213447,2175601
2018,"Paris","Ile-de-France","Gaz",1683.91552,686485.34019,3511401.78246,5666976.23272,2749.91382,9869297.18471,12213447,2175601
2018,"Pas-de-Calais","Hauts-de-France","Gaz",38999.63462,7968742.969672,1368741.076907,4557541.93892,2434.01617,13936459.636289,6004108,1466743
2018,"Pas-de-Calais","Hauts-de-France","Electricite",152682.641719296,3219779.61823878,3090303.93639627,3186925.68445044,119877.271275701,9769569.1520805,6004108,1466743
2018,"Puy-de-Dome","Auvergne-Rhone-Alpes","Electricite",48122.9950415044,1506313.46258118,1226439.14675498,1512549.84190639,63373.7786159023,4356799.22489996,7994459,659048
2018,"Puy-de-Dome","Auvergne-Rhone-Alpes","Gaz",6870.039,2002264.577014,895045.08681,1527589.83285,449.32691,4432218.862584,7994459,659048
2018,"Pyrenees-Atlantiques","Nouvelle-Aquitaine","Gaz",15243.41376,1008725.700359,710408.484128,1630821.6739,315.32453,3365514.596677,5979778,679810
2018,"Pyrenees-Atlantiques","Nouvelle-Aquitaine","Electricite",85086.9382737764,1081743.26324014,1318414.09060538,1725461.59913619,133285.784270207,4343991.67552569,5979778,679810
2018,"Pyrenees-Orientales","Occitanie","Gaz",19989.46314,167952.37179,221532.29262,417268.12552,84.26945,826826.52252,5885496,476357
2018,"Pyrenees-Orientales","Occitanie","Electricite",26730.9719369357,234097.422846558,997660.23427631,1456367.57801106,43788.6532532175,2758644.86032408,5885496,476357
2018,"Rhone","Auvergne-Rhone-Alpes","Electricite",40436.9400129037,2770570.24206891,4413994.27958634,3724746.47219124,244973.839043414,11194721.7729028,7994459,1859524
2018,"Rhone","Auvergne-Rhone-Alpes","Gaz",9474.24355,5711106.654017,2687625.292472,4397759.80709,1722.50496,12807688.502089,7994459,1859524
2018,"Saone-et-Loire","Bourgogne-Franche-Comte","Gaz",13958.92722,2408310.767414,893792.343493,1577975.86005,1762.88409,4895800.782267,2807807,552185
2018,"Saone-et-Loire","Bourgogne-Franche-Comte","Electricite",56004.3996757169,1332394.78245206,1255683.01116993,1357228.28341337,73911.6787252907,4075222.15543637,2807807,552185
2018,"Sarthe","Pays de la Loire","Electricite",124823.822980788,1256970.4507059,1138249.1881586,1456219.22590733,56306.4855221826,4032569.17327481,3781423,565963
2018,"Sarthe","Pays de la Loire","Gaz",61356.47271,1303856.76573,727594.866689,1120610.95078,402.81645,3213821.872359,3781423,565963
2018,"Savoie","Auvergne-Rhone-Alpes","Electricite",16128.6632663212,4751535.0098396,1655140.1717508,1304100.36921531,96336.5729721134,7823240.78704414,7994459,433724
2018,"Savoie","Auvergne-Rhone-Alpes","Gaz",4036.10902,1409849.32489,469097.83328,604642.32346,203.34884,2487828.93949,7994459,433724
2018,"Seine-et-Marne","Ile-de-France","Electricite",44789.7879470877,2032029.95642243,3781976.79971977,3234965.49130754,141022.189846095,9234784.22524292,12213447,1412516
2018,"Seine-et-Marne","Ile-de-France","Gaz",10424.27625,5960503.473747,1803060.212712,3931597.99312,2228.35595,11707814.311779,12213447,1412516
2018,"Seine-Maritime","Normandie","Electricite",99763.7285673099,4890752.09728231,2388153.12649375,2923204.9935522,191828.882533572,10493702.8284291,3327477,1255883
2018,"Seine-Maritime","Normandie","Gaz",5104.22613,24999320.23382,8861405.68625,2825587.50653,2356.2048,36693773.85753,3327477,1255883
2018,"Seine-Saint-Denis","Ile-de-France","Gaz",395.51976,2373891.53397,2954418.62519,4238989.40087,1849.25615,9569544.33594,12213447,1632677
2018,"Seine-Saint-Denis","Ile-de-France","Electricite",8047.60270426391,567270.32217059,3984727.52829782,2356595.66601994,216080.49967658,7132721.61886919,12213447,1632677
2018,"Somme","Hauts-de-France","Electricite",150376.801594635,1294603.84434484,1134338.82179811,1311663.93887163,102466.807710868,3993450.21432009,6004108,570662
2018,"Somme","Hauts-de-France","Gaz",9275.25067,4138228.558134,1131915.66283,1204461.65941,15645.42298,6499526.554024,6004108,570662
2018,"Tarn","Occitanie","Electricite",45477.5711800682,451922.695761368,551024.441290012,1028115.54131021,55239.7672356863,2131780.01677734,5885496,388596
2018,"Tarn","Occitanie","Gaz",3246.69195,734335.8072706,291472.53959,469870.33446,5985.21857,1504910.5918406,5885496,388596
2018,"Tarn-et-Garonne","Occitanie","Electricite",54122.2556296035,179758.59022456,481293.287560536,777807.478015233,43653.4525428527,1536635.06397279,5885496,259124
2018,"Tarn-et-Garonne","Occitanie","Gaz",1047.58224,195693.20331,178620.16172,257159.76476,42.76833,632563.48036,5885496,259124
2018,"Territoire de Belfort","Bourgogne-Franche-Comte","Electricite",3335.13661313248,231390.985421197,206967.086952486,280963.86999638,15154.4212475607,737811.500230756,2807807,141852
2018,"Territoire de Belfort","Bourgogne-Franche-Comte","Gaz",1328.23921,348725.18304,331939.67796,383853.23496,135.88962,1065982.22479,2807807,141852
2018,"Val-d'Oise","Ile-de-France","Electricite",7970.7906920769,525043.518915176,2480187.48027466,2380116.89319279,152943.705066822,5546262.38814152,12213447,1238581
2018,"Val-d'Oise","Ile-de-France","Gaz",6360.15071,1296620.101717,1652792.15875,3487610.81175,1621.44327,6445004.666197,12213447,1238581
2018,"Val-de-Marne","Ile-de-France","Electricite",1277.96128950009,652959.303735911,3228890.39593734,2166292.45564491,190168.173373542,6239588.28998121,12213447,1396913
2018,"Val-de-Marne","Ile-de-France","Gaz",8028.28374,3248989.78485,2011703.9678,3821617.93903,2024.08845,9092364.06387,12213447,1396913
2018,"Var","Provence-Alpes-Cote d'Azur","Gaz",27829.2333,327475.96746,549168.42136,817090.44647,312.94059,1721877.00918,5052832,1067697
2018,"Var","Provence-Alpes-Cote d'Azur","Electricite",53517.7000421915,398150.889632869,2157645.94392707,3667082.63198091,156751.766859806,6433148.93244284,5052832,1067697
2018,"Vaucluse","Provence-Alpes-Cote d'Azur","Electricite",58206.6197112762,707478.183945445,1298592.88974916,1743671.20741629,76593.6895739087,3884542.59039607,5052832,559793
2018,"Vaucluse","Provence-Alpes-Cote d'Azur","Gaz",46667.04027,1111719.152718,472247.78751,568152.79179,328.17291,2199114.945198,5052832,559793
2018,"Vendee","Pays de la Loire","Electricite",209738.061751373,1223544.96327919,1117498.47032948,2128543.59503823,138764.179676628,4818089.2700749,3781423,679991
2018,"Vendee","Pays de la Loire","Gaz",24496.68263,1039180.856821,903406.91607,762108.28834,142.91876,2729335.662621,3781423,679991
2018,"Vienne","Nouvelle-Aquitaine","Electricite",89580.5290786903,471747.438067441,703017.569877011,1161972.45274453,221021.690371371,2647339.68013905,5979778,437586
2018,"Vienne","Nouvelle-Aquitaine","Gaz",1595.11792,416197.287873,537509.970228,653587.60212,192.23149,1609082.209631,5979778,437586
2018,"Vosges","Grand Est","Electricite",31480.9544497857,1881750.82323401,692436.499455251,922184.350657036,31923.1189893161,3559775.7467854,5550389,366112
2018,"Vosges","Grand Est","Gaz",3961.53275,2072384.99419,448288.24038,850498.55718,893.25818,3376026.58268,5550389,366112
2018,"Yonne","Bourgogne-Franche-Comte","Gaz",5067.26692,522156.52537,426895.53187,789359.55059,733.97726,1744212.85201,2807807,337504
2018,"Yonne","Bourgogne-Franche-Comte","Electricite",58738.9942151954,497956.136558132,965110.609549016,940520.018791617,38073.6806240695,2500399.43973803,2807807,337504
2018,"Yvelines","Ile-de-France","Electricite",15714.9382133101,1645056.05208032,3470138.20165564,3044550.02175239,217859.427380946,8393318.64108261,12213447,1441398
2018,"Yvelines","Ile-de-France","Gaz",9934.60047,2250333.04222,2250776.01305,4747179.36296,2398.55985,9260621.57855,12213447,1441398
2019,"Ain","Auvergne-Rhone-Alpes","Gaz",8103.89726,1581714.92051,781044.72733,1157960.06789,1009.69089,3529833.30388,8042936,652432
2019,"Ain","Auvergne-Rhone-Alpes","Electricite",63727.6639792126,2015642.97345302,1775397.06598477,1772622.37258754,48044.9619876764,5675435.03799223,8042936,652432
2019,"Aisne","Hauts-de-France","Electricite",62559.2494288912,993134.999048277,798865.964950011,1302494.70991781,81112.1914513394,3238167.11479633,6004947,531345
2019,"Aisne","Hauts-de-France","Gaz",4165.5736,2858412.52562,1308262.20866,1305232.97972,666.80962,5476740.09722,6004947,531345
2019,"Allier","Auvergne-Rhone-Alpes","Gaz",6435.12018,3125878.15847,511898.30304,891311.89223,4246.36052,4539769.83444,8042936,335975
2019,"Allier","Auvergne-Rhone-Alpes","Electricite",61717.9160826771,588223.409966226,614106.125419407,879184.586545903,32190.5455406755,2175422.58355489,8042936,335975
2019,"Alpes-de-Haute-Provence","Provence-Alpes-Cote d'Azur","Electricite",18926.1154352313,206436.509067608,377479.390605079,565617.009130775,15878.8496235601,1184337.87386225,5081101,164308
2019,"Alpes-de-Haute-Provence","Provence-Alpes-Cote d'Azur","Gaz",230.32026,175750.67306,101012.78523,89451.56157,2276.35559,368721.69571,5081101,164308
2019,"Alpes-Maritimes","Provence-Alpes-Cote d'Azur","Gaz",8093.29799,569078.60942,1107589.28969,2022629.75915,3872.02037,3711262.97662,5081101,1094283
2019,"Alpes-Maritimes","Provence-Alpes-Cote d'Azur","Electricite",5924.36669987949,467105.404137846,3002039.05956985,3245382.55535756,156256.763675015,6876708.14944015,5081101,1094283
2019,"Ardeche","Auvergne-Rhone-Alpes","Electricite",18123.1910286674,561829.90647196,498588.601100151,937668.862795725,33986.2308672054,2050196.79226371,8042936,328278
2019,"Ardeche","Auvergne-Rhone-Alpes","Gaz",1818.15666,670109.11922,209284.89154,279936.8913,53.15694,1161202.21566,8042936,328278
2019,"Ardennes","Grand Est","Gaz",975.27912,1108618.74268,289767.98797,847576.85542,962.51013,2247901.37532,5556219,270582
2019,"Ardennes","Grand Est","Electricite",32477.414649296,1008612.82398509,370799.936362397,587129.34134215,33644.8302426821,2032664.34658162,5556219,270582
2019,"Ariege","Occitanie","Gaz",0,168477.565956,209466.423756,257780.77469,553.5359,636278.300302,5933185,153287
2019,"Ariege","Occitanie","Electricite",7525.08618600447,246849.286125794,249569.693981526,439617.821682698,18827.7858499845,962389.673826006,5933185,153287
2019,"Aube","Grand Est","Gaz",2450.5386,1845171.48824,323083.2691,785749.84114,1442.67958,2957897.81666,5556219,310242
2019,"Aube","Grand Est","Electricite",68301.9651327629,642229.666895893,558731.961738992,792625.490670811,18422.8756757535,2080311.96011421,5556219,310242
2019,"Aude","Occitanie","Gaz",6441.27855,510334.085177,253279.445588,393333.77887,452.48031,1163841.068495,5933185,374070
2019,"Aude","Occitanie","Electricite",27172.9447337103,276781.766855117,706779.028707853,1146401.2074829,25687.9876248338,2182822.93540442,5933185,374070
2019,"Aveyron","Occitanie","Gaz",770.45212,252537.40589,289856.398901,400371.28369,194.97414,943730.514741,5933185,279595
2019,"Aveyron","Occitanie","Electricite",116930.036532633,356415.432138299,467385.575792146,730988.989462102,25445.5227854985,1697165.55671068,5933185,279595
2019,"Bas-Rhin","Grand Est","Gaz",15484.20958,4336036.57965,1752732.86819,2182656.18489,786023.11987,9072932.96218,5556219,1140057
2019,"Bas-Rhin","Grand Est","Electricite",43121.2328307822,2841976.17033917,1824925.75366626,2689999.80405257,502127.023839405,7902149.98472819,5556219,1140057
2019,"Bouches-du-Rhone","Provence-Alpes-Cote d'Azur","Gaz",213750.56403,30439880.4108,2052293.74307,2414104.81397,20121.87178,35140151.40365,5081101,2043110
2019,"Bouches-du-Rhone","Provence-Alpes-Cote d'Azur","Electricite",103233.914947672,6737516.35830982,4524139.6730985,5016778.40481655,210774.207453885,16592442.5586264,5081101,2043110
2019,"Calvados","Normandie","Gaz",9002.90729,1492054.41775,754014.81398,1371380.8371,1719.36693,3628172.34305,3325032,694905
2019,"Calvados","Normandie","Electricite",81972.8573674732,839385.489593668,1309043.01396889,1886836.65578543,213744.547716931,4330982.56443239,3325032,694905
2019,"Cantal","Auvergne-Rhone-Alpes","Gaz",901.44932,56012.83799,104084.03051,126460.93792,12.96834,287472.22408,8042936,144692
2019,"Cantal","Auvergne-Rhone-Alpes","Electricite",42928.0538227785,152575.380247678,243538.622380991,379322.275798016,14424.7205280991,832789.052777563,8042936,144692
2019,"Charente","Nouvelle-Aquitaine","Gaz",42032.2014,1912974.5761,332087.71456,686645.2351,389.50725,2974129.23441,6010289,352015
2019,"Charente","Nouvelle-Aquitaine","Electricite",66429.0741009069,726987.342113147,663911.300268759,957345.852243127,61721.0460710019,2476394.61479694,6010289,352015
2019,"Charente-Maritime","Nouvelle-Aquitaine","Electricite",117119.116732401,446627.500849669,1198358.14831454,2201013.67378576,56807.5934129417,4019926.03309532,6010289,651358
2019,"Charente-Maritime","Nouvelle-Aquitaine","Gaz",22375.26346,492916.05038,392240.2321,839534.49456,824.19327,1747890.23377,6010289,651358
2019,"Cher","Centre-Val de Loire","Gaz",5644.34859,319762.6892,322131.91589,700627.26432,248.76434,1348414.98234,2573180,302306
2019,"Cher","Centre-Val de Loire","Electricite",62261.9724640118,396329.903415845,547173.726769532,858154.356324215,24467.5124468852,1888387.47142049,2573180,302306
2019,"Correze","Nouvelle-Aquitaine","Gaz",1828.81186,238412.77809,215013.21923,404421.25769,855.94312,860532.00999,6010289,240073
2019,"Correze","Nouvelle-Aquitaine","Electricite",16661.2508134111,339601.181226904,456823.605911455,681359.3044181,19837.8737350739,1514283.21610494,6010289,240073
2019,"Corse-du-Sud","Corse","Electricite",3281.694,57401.002,322839.899,522619.21,79767.655,985909.46,340440,158507
2019,"Cote-d'Or","Bourgogne-Franche-Comte","Gaz",21755.00576,860046.9332,940642.85013,1406979.7614,1041.89885,3230466.44934,2805580,534124
2019,"Cote-d'Or","Bourgogne-Franche-Comte","Electricite",42124.1180442973,748478.823642385,1208924.7147247,1186271.97880451,81618.137537526,3267417.77275342,2805580,534124
2019,"Cotes-d'Armor","Bretagne","Gaz",285288.06281,1057551.45507,849433.50882,653385.16143,18136.32065,2863794.50878,3354854,600582
2019,"Cotes-d'Armor","Bretagne","Electricite",397812.1591989,910735.274867584,963926.917258923,1752378.16159528,74984.3199997407,4099836.83292043,3354854,600582
2019,"Creuse","Nouvelle-Aquitaine","Electricite",16189.431276249,106293.447354079,135265.781401088,321130.27202257,28211.4171941062,607090.349248091,6010289,116617
2019,"Creuse","Nouvelle-Aquitaine","Gaz",137.68832,90176.17667,96688.79805,124266.88008,63.87673,311333.41985,6010289,116617
2019,"Deux-Sevres","Nouvelle-Aquitaine","Electricite",61020.2840355838,714669.65943676,505581.610741517,1168908.697492,39390.6612582057,2489570.91296406,6010289,374878
2019,"Deux-Sevres","Nouvelle-Aquitaine","Gaz",582.24321,612480.42545,219583.2194,458662.0844,803.33937,1292111.31183,6010289,374878
2019,"Dordogne","Nouvelle-Aquitaine","Electricite",64641.6897174375,488271.390892997,632348.91932332,1294564.61284294,75995.644477854,2555822.25725455,6010289,413223
