"";"annee";"departement";"region";"categorie";"consommation_MWh";"pdl";"centroid";"centroidLng";"centroidLat";"habitant_region";"habitant_departement"
"823";2014;"Haute-Marne";"Grand Est";"ENT";9794;3;"48.110462103,5.225505009";"5.225505009";"48.110462103";5554645;180673
"824";2014;"Haute-Marne";"Grand Est";"ENT";370288;58;"48.110462103,5.225505009";"5.225505009";"48.110462103";5554645;180673
"825";2014;"Haute-Marne";"Grand Est";"RES-PRO";434273;27372;"48.110462103,5.225505009";"5.225505009";"48.110462103";5554645;180673
"826";2014;"Haute-Marne";"Grand Est";"ENT";226383;169;"48.110462103,5.225505009";"5.225505009";"48.110462103";5554645;180673
"827";2014;"Haute-Vienne";"Nouvelle-Aquitaine";"ENT";1747;7;"45.892294569,1.234824084";"1.234824084";"45.892294569";5879144;376199
"828";2014;"Haute-Vienne";"Nouvelle-Aquitaine";"ENT";262192;417;"45.892294569,1.234824084";"1.234824084";"45.892294569";5879144;376199
"829";2014;"Haute-Vienne";"Nouvelle-Aquitaine";"RES-PRO";1028391;69508;"45.892294569,1.234824084";"1.234824084";"45.892294569";5879144;376199
"830";2014;"Haute-Vienne";"Nouvelle-Aquitaine";"ENT";293228;98;"45.892294569,1.234824084";"1.234824084";"45.892294569";5879144;376199
"831";2014;"Haute-Vienne";"Nouvelle-Aquitaine";"X";2134;4;"45.892294569,1.234824084";"1.234824084";"45.892294569";5879144;376199
"832";2014;"Ille-et-Vilaine";"Bretagne";"ENT";847112;796;"48.155091421,-1.638172344";"-1.638172344";"48.155091421";3276543;1032240
"833";2014;"Ille-et-Vilaine";"Bretagne";"RES-PRO";2137003;176402;"48.155091421,-1.638172344";"-1.638172344";"48.155091421";3276543;1032240
"834";2014;"Ille-et-Vilaine";"Bretagne";"ENT";139753;34;"48.155091421,-1.638172344";"-1.638172344";"48.155091421";3276543;1032240
"835";2014;"Ille-et-Vilaine";"Bretagne";"ENT";1237256;182;"48.155091421,-1.638172344";"-1.638172344";"48.155091421";3276543;1032240
"836";2014;"Ille-et-Vilaine";"Bretagne";"X";15192;24;"48.155091421,-1.638172344";"-1.638172344";"48.155091421";3276543;1032240
"837";2014;"Indre";"Centre-Val de Loire";"RES-PRO";525183;33613;"46.778273312,1.575965319";"1.575965319";"46.778273312";2577435;226175
"838";2014;"Indre";"Centre-Val de Loire";"X";1785;3;"46.778273312,1.575965319";"1.575965319";"46.778273312";2577435;226175
"839";2014;"Indre";"Centre-Val de Loire";"ENT";350745;73;"46.778273312,1.575965319";"1.575965319";"46.778273312";2577435;226175
"840";2014;"Indre";"Centre-Val de Loire";"ENT";159511;226;"46.778273312,1.575965319";"1.575965319";"46.778273312";2577435;226175
"841";2014;"Indre";"Centre-Val de Loire";"ENT";4;1;"46.778273312,1.575965319";"1.575965319";"46.778273312";2577435;226175
"842";2014;"Indre-et-Loire";"Centre-Val de Loire";"ENT";594774;551;"47.258549421,0.691088892";"0.691088892";"47.258549421";2577435;603924
"843";2014;"Indre-et-Loire";"Centre-Val de Loire";"X";25298;18;"47.258549421,0.691088892";"0.691088892";"47.258549421";2577435;603924
"844";2014;"Indre-et-Loire";"Centre-Val de Loire";"RES-PRO";1488400;108166;"47.258549421,0.691088892";"0.691088892";"47.258549421";2577435;603924
"845";2014;"Indre-et-Loire";"Centre-Val de Loire";"ENT";47601;14;"47.258549421,0.691088892";"0.691088892";"47.258549421";2577435;603924
"846";2014;"Indre-et-Loire";"Centre-Val de Loire";"ENT";507889;140;"47.258549421,0.691088892";"0.691088892";"47.258549421";2577435;603924
"847";2014;"Landes";"Nouvelle-Aquitaine";"ENT";204813;49;"43.965839158,-0.7837105390000001";"-0.7837105390000001";"43.965839158";5879144;400477
"848";2014;"Landes";"Nouvelle-Aquitaine";"ENT";1842;5;"43.965839158,-0.7837105390000001";"-0.7837105390000001";"43.965839158";5879144;400477
"849";2014;"Landes";"Nouvelle-Aquitaine";"X";529;1;"43.965839158,-0.7837105390000001";"-0.7837105390000001";"43.965839158";5879144;400477
"850";2014;"Landes";"Nouvelle-Aquitaine";"RES-PRO";527401;41314;"43.965839158,-0.7837105390000001";"-0.7837105390000001";"43.965839158";5879144;400477
"851";2014;"Landes";"Nouvelle-Aquitaine";"ENT";262481;229;"43.965839158,-0.7837105390000001";"-0.7837105390000001";"43.965839158";5879144;400477
"852";2014;"Loir-et-Cher";"Centre-Val de Loire";"RES-PRO";772308;51910;"47.616907805,1.4278461550000001";"1.4278461550000001";"47.616907805";2577435;333567
"853";2014;"Loir-et-Cher";"Centre-Val de Loire";"ENT";256108;101;"47.616907805,1.4278461550000001";"1.4278461550000001";"47.616907805";2577435;333567
"854";2014;"Loir-et-Cher";"Centre-Val de Loire";"X";8175;11;"47.616907805,1.4278461550000001";"1.4278461550000001";"47.616907805";2577435;333567
"855";2014;"Loir-et-Cher";"Centre-Val de Loire";"ENT";5725;11;"47.616907805,1.4278461550000001";"1.4278461550000001";"47.616907805";2577435;333567
"856";2014;"Loir-et-Cher";"Centre-Val de Loire";"ENT";276021;332;"47.616907805,1.4278461550000001";"1.4278461550000001";"47.616907805";2577435;333567
"857";2014;"Loire-Atlantique";"Pays de la Loire";"ENT";1791385;258;"47.363051838,-1.678882077";"-1.678882077";"47.363051838";3690833;1346592
"858";2014;"Loire-Atlantique";"Pays de la Loire";"RES-PRO";3437115;272833;"47.363051838,-1.678882077";"-1.678882077";"47.363051838";3690833;1346592
"859";2014;"Loire-Atlantique";"Pays de la Loire";"ENT";139286;37;"47.363051838,-1.678882077";"-1.678882077";"47.363051838";3690833;1346592
"860";2014;"Loire-Atlantique";"Pays de la Loire";"ENT";992978;970;"47.363051838,-1.678882077";"-1.678882077";"47.363051838";3690833;1346592
"861";2014;"Loire-Atlantique";"Pays de la Loire";"X";35734;36;"47.363051838,-1.678882077";"-1.678882077";"47.363051838";3690833;1346592
"862";2014;"Loiret";"Centre-Val de Loire";"ENT";69485;42;"47.911885307,2.343971562";"2.343971562";"47.911885307";2577435;669737
"863";2014;"Loiret";"Centre-Val de Loire";"X";13647;23;"47.911885307,2.343971562";"2.343971562";"47.911885307";2577435;669737
"864";2014;"Loiret";"Centre-Val de Loire";"RES-PRO";1781069;122788;"47.911885307,2.343971562";"2.343971562";"47.911885307";2577435;669737
"865";2014;"Loiret";"Centre-Val de Loire";"ENT";702685;772;"47.911885307,2.343971562";"2.343971562";"47.911885307";2577435;669737
"866";2014;"Loiret";"Centre-Val de Loire";"ENT";1024623;157;"47.911885307,2.343971562";"2.343971562";"47.911885307";2577435;669737
"867";2014;"Lot";"Occitanie";"ENT";48323;84;"44.624616518,1.6055043100000002";"1.6055043100000002";"44.624616518";5730753;173648
"868";2014;"Lot";"Occitanie";"X";334;1;"44.624616518,1.6055043100000002";"1.6055043100000002";"44.624616518";5730753;173648
"869";2014;"Lot";"Occitanie";"ENT";23097;12;"44.624616518,1.6055043100000002";"1.6055043100000002";"44.624616518";5730753;173648
"870";2014;"Lot";"Occitanie";"RES-PRO";156899;11373;"44.624616518,1.6055043100000002";"1.6055043100000002";"44.624616518";5730753;173648
"871";2014;"Lot-et-Garonne";"Nouvelle-Aquitaine";"X";3185;7;"44.367946993,0.460736179";"0.460736179";"44.367946993";5879144;333234
"872";2014;"Lot-et-Garonne";"Nouvelle-Aquitaine";"ENT";344152;83;"44.367946993,0.460736179";"0.460736179";"44.367946993";5879144;333234
"873";2014;"Lot-et-Garonne";"Nouvelle-Aquitaine";"ENT";280821;299;"44.367946993,0.460736179";"0.460736179";"44.367946993";5879144;333234
"874";2014;"Lot-et-Garonne";"Nouvelle-Aquitaine";"RES-PRO";654696;44421;"44.367946993,0.460736179";"0.460736179";"44.367946993";5879144;333234
"875";2014;"Lot-et-Garonne";"Nouvelle-Aquitaine";"ENT";89119;53;"44.367946993,0.460736179";"0.460736179";"44.367946993";5879144;333234
"876";2014;"Maine-et-Loire";"Pays de la Loire";"ENT";452425;545;"47.389887274,-0.559455656";"-0.559455656";"47.389887274";3690833;805888
"877";2014;"Maine-et-Loire";"Pays de la Loire";"ENT";643486;144;"47.389887274,-0.559455656";"-0.559455656";"47.389887274";3690833;805888
"878";2014;"Maine-et-Loire";"Pays de la Loire";"X";17012;25;"47.389887274,-0.559455656";"-0.559455656";"47.389887274";3690833;805888
"879";2014;"Maine-et-Loire";"Pays de la Loire";"RES-PRO";1579670;102837;"47.389887274,-0.559455656";"-0.559455656";"47.389887274";3690833;805888
"880";2014;"Maine-et-Loire";"Pays de la Loire";"ENT";71834;72;"47.389887274,-0.559455656";"-0.559455656";"47.389887274";3690833;805888
"881";2014;"Manche";"Normandie";"ENT";699787;73;"49.08094741,-1.328909391";"-1.328909391";"49.08094741";3335645;499958
"882";2014;"Manche";"Normandie";"ENT";1456;2;"49.08094741,-1.328909391";"-1.328909391";"49.08094741";3335645;499958
"883";2014;"Manche";"Normandie";"X";3163;6;"49.08094741,-1.328909391";"-1.328909391";"49.08094741";3335645;499958
"884";2014;"Manche";"Normandie";"RES-PRO";805084;53350;"49.08094741,-1.328909391";"-1.328909391";"49.08094741";3335645;499958
"885";2014;"Manche";"Normandie";"ENT";268014;290;"49.08094741,-1.328909391";"-1.328909391";"49.08094741";3335645;499958
"886";2014;"Marne";"Grand Est";"RES-PRO";1821122;112723;"48.949913727,4.238492501";"4.238492501";"48.949913727";5554645;570817
"887";2014;"Marne";"Grand Est";"ENT";13193;7;"48.949913727,4.238492501";"4.238492501";"48.949913727";5554645;570817
"888";2014;"Marne";"Grand Est";"ENT";1061678;147;"48.949913727,4.238492501";"4.238492501";"48.949913727";5554645;570817
"889";2014;"Marne";"Grand Est";"ENT";567041;633;"48.949913727,4.238492501";"4.238492501";"48.949913727";5554645;570817
"890";2014;"Marne";"Grand Est";"X";22007;36;"48.949913727,4.238492501";"4.238492501";"48.949913727";5554645;570817
"891";2014;"Mayenne";"Pays de la Loire";"ENT";4606;4;"48.147288206,-0.657415272";"-0.657415272";"48.147288206";3690833;307471
"892";2014;"Mayenne";"Pays de la Loire";"RES-PRO";528067;35416;"48.147288206,-0.657415272";"-0.657415272";"48.147288206";3690833;307471
"893";2014;"Mayenne";"Pays de la Loire";"ENT";164624;233;"48.147288206,-0.657415272";"-0.657415272";"48.147288206";3690833;307471
"894";2014;"Mayenne";"Pays de la Loire";"X";2145;6;"48.147288206,-0.657415272";"-0.657415272";"48.147288206";3690833;307471
"895";2014;"Mayenne";"Pays de la Loire";"ENT";420821;97;"48.147288206,-0.657415272";"-0.657415272";"48.147288206";3690833;307471
"896";2014;"Meurthe-et-Moselle";"Grand Est";"X";65583;22;"48.788808431,6.161937423";"6.161937423";"48.788808431";5554645;732153
"897";2014;"Meurthe-et-Moselle";"Grand Est";"RES-PRO";2963311;189018;"48.788808431,6.161937423";"6.161937423";"48.788808431";5554645;732153
"898";2014;"Meurthe-et-Moselle";"Grand Est";"ENT";11881;12;"48.788808431,6.161937423";"6.161937423";"48.788808431";5554645;732153
"899";2014;"Meurthe-et-Moselle";"Grand Est";"ENT";866458;878;"48.788808431,6.161937423";"6.161937423";"48.788808431";5554645;732153
"900";2014;"Meurthe-et-Moselle";"Grand Est";"ENT";639341;128;"48.788808431,6.161937423";"6.161937423";"48.788808431";5554645;732153
"901";2014;"Meuse";"Grand Est";"ENT";285700;197;"48.991119158000004,5.381375588";"5.381375588";"48.991119158000004";5554645;191530
"902";2014;"Meuse";"Grand Est";"X";723;2;"48.991119158000004,5.381375588";"5.381375588";"48.991119158000004";5554645;191530
"903";2014;"Meuse";"Grand Est";"ENT";569527;40;"48.991119158000004,5.381375588";"5.381375588";"48.991119158000004";5554645;191530
"904";2014;"Meuse";"Grand Est";"RES-PRO";468652;27079;"48.991119158000004,5.381375588";"5.381375588";"48.991119158000004";5554645;191530
"905";2014;"Meuse";"Grand Est";"ENT";41398;3;"48.991119158000004,5.381375588";"5.381375588";"48.991119158000004";5554645;191530
"906";2014;"Morbihan";"Bretagne";"ENT";12657;4;"47.846402199,-2.811277165";"-2.811277165";"47.846402199";3276543;741051
"907";2014;"Morbihan";"Bretagne";"ENT";811090;129;"47.846402199,-2.811277165";"-2.811277165";"47.846402199";3276543;741051
"908";2014;"Morbihan";"Bretagne";"ENT";359114;488;"47.846402199,-2.811277165";"-2.811277165";"47.846402199";3276543;741051
"909";2014;"Morbihan";"Bretagne";"X";8328;17;"47.846402199,-2.811277165";"-2.811277165";"47.846402199";3276543;741051
"910";2014;"Morbihan";"Bretagne";"RES-PRO";1299487;104588;"47.846402199,-2.811277165";"-2.811277165";"47.846402199";3276543;741051
"911";2014;"Moselle";"Grand Est";"ENT";8782;10;"49.037547574,6.661338832";"6.661338832";"49.037547574";5554645;1045154
"912";2014;"Moselle";"Grand Est";"ENT";672292;160;"49.037547574,6.661338832";"6.661338832";"49.037547574";5554645;1045154
"913";2014;"Moselle";"Grand Est";"X";79031;37;"49.037547574,6.661338832";"6.661338832";"49.037547574";5554645;1045154
"914";2014;"Moselle";"Grand Est";"ENT";833905;962;"49.037547574,6.661338832";"6.661338832";"49.037547574";5554645;1045154
"915";2014;"Moselle";"Grand Est";"RES-PRO";4354789;259063;"49.037547574,6.661338832";"6.661338832";"49.037547574";5554645;1045154
"916";2014;"Nord";"Hauts-de-France";"X";251880;88;"50.448322119,3.214231625";"3.214231625";"50.448322119";6006156;2603472
"917";2014;"Nord";"Hauts-de-France";"ENT";28753;51;"50.448322119,3.214231625";"3.214231625";"50.448322119";6006156;2603472
"918";2014;"Nord";"Hauts-de-France";"ENT";2821493;554;"50.448322119,3.214231625";"3.214231625";"50.448322119";6006156;2603472
"919";2014;"Nord";"Hauts-de-France";"ENT";2847764;2499;"50.448322119,3.214231625";"3.214231625";"50.448322119";6006156;2603472
"920";2014;"Nord";"Hauts-de-France";"RES-PRO";10472289;703584;"50.448322119,3.214231625";"3.214231625";"50.448322119";6006156;2603472
"921";2014;"Oise";"Hauts-de-France";"RES-PRO";2127423;130080;"49.409940408,2.425125162";"2.425125162";"49.409940408";6006156;818680
"922";2014;"Oise";"Hauts-de-France";"ENT";3743;12;"49.409940408,2.425125162";"2.425125162";"49.409940408";6006156;818680
"923";2014;"Oise";"Hauts-de-France";"ENT";884713;212;"49.409940408,2.425125162";"2.425125162";"49.409940408";6006156;818680
"924";2014;"Oise";"Hauts-de-France";"X";70150;14;"49.409940408,2.425125162";"2.425125162";"49.409940408";6006156;818680
"925";2014;"Oise";"Hauts-de-France";"ENT";754647;857;"49.409940408,2.425125162";"2.425125162";"49.409940408";6006156;818680
"926";2014;"Orne";"Normandie";"ENT";178886;208;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3335645;287750
"927";2014;"Orne";"Normandie";"ENT";398607;66;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3335645;287750
"928";2014;"Orne";"Normandie";"ENT";1492;3;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3335645;287750
"929";2014;"Orne";"Normandie";"X";13163;11;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3335645;287750
"930";2014;"Orne";"Normandie";"RES-PRO";473401;28484;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3335645;287750
"931";2014;"Pas-de-Calais";"Hauts-de-France";"ENT";33461;11;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6006156;1472589
"932";2014;"Pas-de-Calais";"Hauts-de-France";"ENT";1065829;1200;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6006156;1472589
"933";2014;"Pas-de-Calais";"Hauts-de-France";"ENT";1772616;268;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6006156;1472589
"934";2014;"Pas-de-Calais";"Hauts-de-France";"RES-PRO";5008526;345535;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6006156;1472589
"935";2014;"Pas-de-Calais";"Hauts-de-France";"X";14791;20;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6006156;1472589
"936";2014;"Sarthe";"Pays de la Loire";"X";15909;18;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3690833;568760
"937";2014;"Sarthe";"Pays de la Loire";"ENT";652533;627;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3690833;568760
"938";2014;"Sarthe";"Pays de la Loire";"RES-PRO";1348637;98906;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3690833;568760
"939";2014;"Sarthe";"Pays de la Loire";"ENT";636316;166;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3690833;568760
"940";2014;"Sarthe";"Pays de la Loire";"ENT";56944;14;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3690833;568760
"941";2014;"Seine-Maritime";"Normandie";"RES-PRO";3444055;236651;"49.654750837,1.027820242";"1.027820242";"49.654750837";3335645;1257920
"942";2014;"Seine-Maritime";"Normandie";"ENT";3929;8;"49.654750837,1.027820242";"1.027820242";"49.654750837";3335645;1257920
"943";2014;"Seine-Maritime";"Normandie";"ENT";2270278;250;"49.654750837,1.027820242";"1.027820242";"49.654750837";3335645;1257920
"944";2014;"Seine-Maritime";"Normandie";"ENT";1708035;1339;"49.654750837,1.027820242";"1.027820242";"49.654750837";3335645;1257920
"945";2014;"Seine-Maritime";"Normandie";"X";48364;52;"49.654750837,1.027820242";"1.027820242";"49.654750837";3335645;1257920
"946";2014;"Somme";"Hauts-de-France";"ENT";1832;2;"49.957903592,2.276129739";"2.276129739";"49.957903592";6006156;571632
"947";2014;"Somme";"Hauts-de-France";"ENT";643454;143;"49.957903592,2.276129739";"2.276129739";"49.957903592";6006156;571632
"948";2014;"Somme";"Hauts-de-France";"RES-PRO";1403714;92878;"49.957903592,2.276129739";"2.276129739";"49.957903592";6006156;571632
"949";2014;"Somme";"Hauts-de-France";"ENT";567933;448;"49.957903592,2.276129739";"2.276129739";"49.957903592";6006156;571632
"950";2014;"Somme";"Hauts-de-France";"X";12093;9;"49.957903592,2.276129739";"2.276129739";"49.957903592";6006156;571632
"951";2014;"Tarn";"Occitanie";"RES-PRO";568232;41070;"43.785707068,2.165751872";"2.165751872";"43.785707068";5730753;384474
"952";2014;"Tarn";"Occitanie";"ENT";147446;226;"43.785707068,2.165751872";"2.165751872";"43.785707068";5730753;384474
"953";2014;"Tarn";"Occitanie";"X";3027;3;"43.785707068,2.165751872";"2.165751872";"43.785707068";5730753;384474
"954";2014;"Tarn";"Occitanie";"ENT";1995;6;"43.785707068,2.165751872";"2.165751872";"43.785707068";5730753;384474
"955";2014;"Tarn";"Occitanie";"ENT";186766;70;"43.785707068,2.165751872";"2.165751872";"43.785707068";5730753;384474
"956";2014;"Tarn-et-Garonne";"Occitanie";"ENT";142074;32;"44.085804542,1.282242125";"1.282242125";"44.085804542";5730753;252578
"957";2014;"Tarn-et-Garonne";"Occitanie";"ENT";98897;175;"44.085804542,1.282242125";"1.282242125";"44.085804542";5730753;252578
"958";2014;"Tarn-et-Garonne";"Occitanie";"X";3112;4;"44.085804542,1.282242125";"1.282242125";"44.085804542";5730753;252578
"959";2014;"Tarn-et-Garonne";"Occitanie";"RES-PRO";316822;23297;"44.085804542,1.282242125";"1.282242125";"44.085804542";5730753;252578
"960";2014;"Tarn-et-Garonne";"Occitanie";"ENT";885;2;"44.085804542,1.282242125";"1.282242125";"44.085804542";5730753;252578
"961";2014;"Vienne";"Nouvelle-Aquitaine";"ENT";141582;65;"46.564974268,0.45944270600000003";"0.45944270600000003";"46.564974268";5879144;433203
"962";2014;"Vienne";"Nouvelle-Aquitaine";"ENT";930;1;"46.564974268,0.45944270600000003";"0.45944270600000003";"46.564974268";5879144;433203
"963";2014;"Vienne";"Nouvelle-Aquitaine";"X";6462;7;"46.564974268,0.45944270600000003";"0.45944270600000003";"46.564974268";5879144;433203
"964";2014;"Vienne";"Nouvelle-Aquitaine";"RES-PRO";702404;47903;"46.564974268,0.45944270600000003";"0.45944270600000003";"46.564974268";5879144;433203
"965";2014;"Vienne";"Nouvelle-Aquitaine";"ENT";352792;290;"46.564974268,0.45944270600000003";"0.45944270600000003";"46.564974268";5879144;433203
"966";2014;"Vosges";"Grand Est";"RES-PRO";1024239;60552;"48.196290946,6.380138675";"6.380138675";"48.196290946";5554645;373560
"967";2014;"Vosges";"Grand Est";"ENT";291179;440;"48.196290946,6.380138675";"6.380138675";"48.196290946";5554645;373560
"968";2014;"Vosges";"Grand Est";"ENT";2640;6;"48.196290946,6.380138675";"6.380138675";"48.196290946";5554645;373560
"969";2014;"Vosges";"Grand Est";"ENT";418242;112;"48.196290946,6.380138675";"6.380138675";"48.196290946";5554645;373560
"970";2014;"Vosges";"Grand Est";"X";95556;21;"48.196290946,6.380138675";"6.380138675";"48.196290946";5554645;373560
"971";2015;"Aisne";"Hauts-de-France";"ENT";610188;524;"49.561175834,3.559348786";"3.559348786";"49.561175834";6009976;538659
"972";2015;"Aisne";"Hauts-de-France";"ENT";3289;5;"49.561175834,3.559348786";"3.559348786";"49.561175834";6009976;538659
"973";2015;"Aisne";"Hauts-de-France";"RES-PRO";1597424;94810;"49.561175834,3.559348786";"3.559348786";"49.561175834";6009976;538659
"974";2015;"Aisne";"Hauts-de-France";"X";61828;14;"49.561175834,3.559348786";"3.559348786";"49.561175834";6009976;538659
"975";2015;"Aisne";"Hauts-de-France";"ENT";659189;138;"49.561175834,3.559348786";"3.559348786";"49.561175834";6009976;538659
"976";2015;"Ardennes";"Grand Est";"ENT";185714;222;"49.616230186,4.640763657";"4.640763657";"49.616230186";5559051;277752
"977";2015;"Ardennes";"Grand Est";"X";7481;8;"49.616230186,4.640763657";"4.640763657";"49.616230186";5559051;277752
"978";2015;"Ardennes";"Grand Est";"ENT";629219;128;"49.616230186,4.640763657";"4.640763657";"49.616230186";5559051;277752
"979";2015;"Ardennes";"Grand Est";"RES-PRO";1065641;62299;"49.616230186,4.640763657";"4.640763657";"49.616230186";5559051;277752
"980";2015;"Ardennes";"Grand Est";"ENT";586;1;"49.616230186,4.640763657";"4.640763657";"49.616230186";5559051;277752
"981";2015;"Aube";"Grand Est";"RES-PRO";943386;60215;"48.30465458,4.161441674";"4.161441674";"48.30465458";5559051;309056
"982";2015;"Aube";"Grand Est";"ENT";271;3;"48.30465458,4.161441674";"4.161441674";"48.30465458";5559051;309056
"983";2015;"Aube";"Grand Est";"X";78061;16;"48.30465458,4.161441674";"4.161441674";"48.30465458";5559051;309056
"984";2015;"Aube";"Grand Est";"ENT";266996;314;"48.30465458,4.161441674";"4.161441674";"48.30465458";5559051;309056
"985";2015;"Aube";"Grand Est";"ENT";487970;85;"48.30465458,4.161441674";"4.161441674";"48.30465458";5559051;309056
"986";2015;"Aude";"Occitanie";"RES-PRO";511825;41967;"43.10329339,2.41352663";"2.41352663";"43.10329339";5774185;366957
"987";2015;"Aude";"Occitanie";"ENT";183257;254;"43.10329339,2.41352663";"2.41352663";"43.10329339";5774185;366957
"988";2015;"Aude";"Occitanie";"X";6853;7;"43.10329339,2.41352663";"2.41352663";"43.10329339";5774185;366957
"989";2015;"Aude";"Occitanie";"ENT";113190;38;"43.10329339,2.41352663";"2.41352663";"43.10329339";5774185;366957
"990";2015;"Aude";"Occitanie";"ENT";8705;1;"43.10329339,2.41352663";"2.41352663";"43.10329339";5774185;366957
"991";2015;"Aveyron";"Occitanie";"X";4550;11;"44.281092456,2.67856612";"2.67856612";"44.281092456";5774185;279169
"992";2015;"Aveyron";"Occitanie";"RES-PRO";521683;32944;"44.281092456,2.67856612";"2.67856612";"44.281092456";5774185;279169
"993";2015;"Aveyron";"Occitanie";"ENT";289788;78;"44.281092456,2.67856612";"2.67856612";"44.281092456";5774185;279169
"994";2015;"Aveyron";"Occitanie";"ENT";552;2;"44.281092456,2.67856612";"2.67856612";"44.281092456";5774185;279169
"995";2015;"Aveyron";"Occitanie";"ENT";160825;236;"44.281092456,2.67856612";"2.67856612";"44.281092456";5774185;279169
"996";2015;"Bas-Rhin";"Grand Est";"ENT";538526;122;"48.671444799,7.552035823";"7.552035823";"48.671444799";5559051;1116658
"997";2015;"Bas-Rhin";"Grand Est";"RES-PRO";921235;46663;"48.671444799,7.552035823";"7.552035823";"48.671444799";5559051;1116658
"998";2015;"Bas-Rhin";"Grand Est";"X";10012;9;"48.671444799,7.552035823";"7.552035823";"48.671444799";5559051;1116658
"999";2015;"Bas-Rhin";"Grand Est";"ENT";243027;272;"48.671444799,7.552035823";"7.552035823";"48.671444799";5559051;1116658
"1000";2015;"Bas-Rhin";"Grand Est";"ENT";3979;6;"48.671444799,7.552035823";"7.552035823";"48.671444799";5559051;1116658
"1001";2015;"Calvados";"Normandie";"ENT";10115;9;"49.099689469,-0.361617069";"-0.361617069";"49.099689469";3339131;693579
"1002";2015;"Calvados";"Normandie";"ENT";653513;127;"49.099689469,-0.361617069";"-0.361617069";"49.099689469";3339131;693579
"1003";2015;"Calvados";"Normandie";"X";14474;41;"49.099689469,-0.361617069";"-0.361617069";"49.099689469";3339131;693579
"1004";2015;"Calvados";"Normandie";"RES-PRO";1747976;117288;"49.099689469,-0.361617069";"-0.361617069";"49.099689469";3339131;693579
"1005";2015;"Calvados";"Normandie";"ENT";753177;577;"49.099689469,-0.361617069";"-0.361617069";"49.099689469";3339131;693579
"1006";2015;"Charente";"Nouvelle-Aquitaine";"ENT";444157;142;"45.718705766,0.20301676200000002";"0.20301676200000002";"45.718705766";5911482;353613
"1007";2015;"Charente";"Nouvelle-Aquitaine";"ENT";252846;273;"45.718705766,0.20301676200000002";"0.20301676200000002";"45.718705766";5911482;353613
"1008";2015;"Charente";"Nouvelle-Aquitaine";"X";3627;8;"45.718705766,0.20301676200000002";"0.20301676200000002";"45.718705766";5911482;353613
"1009";2015;"Charente";"Nouvelle-Aquitaine";"ENT";12573;29;"45.718705766,0.20301676200000002";"0.20301676200000002";"45.718705766";5911482;353613
"1010";2015;"Charente";"Nouvelle-Aquitaine";"RES-PRO";934167;57947;"45.718705766,0.20301676200000002";"0.20301676200000002";"45.718705766";5911482;353613
"1011";2015;"Charente-Maritime";"Nouvelle-Aquitaine";"ENT";21341;21;"45.775077954,-0.6790391290000001";"-0.6790391290000001";"45.775077954";5911482;639938
"1012";2015;"Charente-Maritime";"Nouvelle-Aquitaine";"RES-PRO";1065760;85856;"45.775077954,-0.6790391290000001";"-0.6790391290000001";"45.775077954";5911482;639938
"1013";2015;"Charente-Maritime";"Nouvelle-Aquitaine";"X";27399;12;"45.775077954,-0.6790391290000001";"-0.6790391290000001";"45.775077954";5911482;639938
"1014";2015;"Charente-Maritime";"Nouvelle-Aquitaine";"ENT";284690;411;"45.775077954,-0.6790391290000001";"-0.6790391290000001";"45.775077954";5911482;639938
"1015";2015;"Charente-Maritime";"Nouvelle-Aquitaine";"ENT";256487;77;"45.775077954,-0.6790391290000001";"-0.6790391290000001";"45.775077954";5911482;639938
"1016";2015;"Cher";"Centre-Val de Loire";"RES-PRO";886080;57984;"47.065818618,2.491085958";"2.491085958";"47.065818618";2578592;308992
"1017";2015;"Cher";"Centre-Val de Loire";"X";9048;5;"47.065818618,2.491085958";"2.491085958";"47.065818618";2578592;308992
"1018";2015;"Cher";"Centre-Val de Loire";"ENT";169788;77;"47.065818618,2.491085958";"2.491085958";"47.065818618";2578592;308992
"1019";2015;"Cher";"Centre-Val de Loire";"ENT";6425;13;"47.065818618,2.491085958";"2.491085958";"47.065818618";2578592;308992
"1020";2015;"Cher";"Centre-Val de Loire";"ENT";256014;281;"47.065818618,2.491085958";"2.491085958";"47.065818618";2578592;308992
"1021";2015;"Creuse";"Nouvelle-Aquitaine";"RES-PRO";195844;10447;"46.090606222,2.018191106";"2.018191106";"46.090606222";5911482;120365
